step,total_loss,learning_rate,beats_features,whisper_features
325,2.041015625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
326,1.669921875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
327,1.4248046875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
328,1.4912109375,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
329,1.7529296875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
330,1.6533203125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", HELLO!
331,1.546875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", HELLO!
332,1.6748046875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
333,1.6943359375,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
334,1.6904296875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
335,1.6728515625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
336,1.826171875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
337,1.70703125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
338,1.7392578125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
339,2.03125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
340,1.5927734375,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
341,1.408203125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
342,2.138671875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China!
343,1.62109375,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
344,1.587890625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
345,1.5556640625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
346,1.6767578125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China!
347,1.861328125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China!
348,1.7939453125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China!
349,1.5478515625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China!
350,1.8232421875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China!
351,1.5908203125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China!
352,1.48828125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China!
353,1.7353515625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China!
354,2.154296875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China!
355,1.4951171875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China!
356,1.7392578125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China!
357,1.412109375,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China!
358,1.59765625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China!
359,2.158203125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
360,1.8056640625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
361,1.685546875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
362,1.544921875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
363,1.6103515625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China! China!
364,2.216796875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China!
365,1.8564453125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China! China! China!
366,1.3486328125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China!
367,1.6025390625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China!
368,1.4384765625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China!
369,1.73046875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China!
370,1.6494140625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China!
371,1.646484375,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China has no power!
372,1.638671875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China has no power!
373,1.4228515625,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China has no power!
374,1.4521484375,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China has no power!
375,1.7734375,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China has no power!
376,1.91796875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China has no power!
377,1.5341796875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China has no power!
378,1.8154296875,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China has no power!
379,2.080078125,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China!
380,1.5693359375,0.01,"['/m/07rgkc5', '/m/0chx_', '/m/07qlf79', '/m/0cj0r', '/m/096m7z']", China!
